,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
182959,22.64648791029974,84.00762770376453,0.4565200288483788,1.0,1.0,0.0,1.0,0.0
740716,0.2910980766531159,3.506362493584003,1.9427670632634604,0.0,1.0,0.0,1.0,0.0
972562,5.113207549906373,0.1217486527959074,0.8466600883045627,1.0,0.0,0.0,1.0,0.0
30573,6.556355660915867,0.248966952937138,1.1929506644119028,1.0,0.0,0.0,0.0,0.0
991710,233.5082756596617,0.2294358185001521,0.6163355533788014,1.0,0.0,0.0,1.0,1.0
458101,2.194763823773807,7.578229380071149,0.6912692587795897,1.0,0.0,0.0,1.0,0.0
272446,65.23348449780931,0.7462157213742305,0.0637401836291853,1.0,0.0,0.0,1.0,0.0
155218,2.4651879926680547,2.645343596470991,0.3400954360507942,1.0,0.0,0.0,0.0,0.0
680177,15.045200211934812,0.4515338071523327,2.5950055200079225,1.0,1.0,0.0,1.0,0.0
151908,9.045390416644189,0.793674699248955,0.4339155078567564,1.0,0.0,0.0,0.0,0.0
238512,8.420721856461926,3.037768578527178,1.6526021843436325,1.0,1.0,0.0,0.0,0.0
491581,2.1999786422613146,5.236229162126143,2.1658019155403507,1.0,1.0,0.0,0.0,0.0
927454,36.54479371532604,0.7123068047642706,10.317152955457026,1.0,0.0,0.0,0.0,0.0
836187,0.5885178534351362,0.7765562851274781,1.027339470935484,0.0,1.0,0.0,0.0,0.0
635438,44.633834187982586,0.4948311181759672,9.709428707014652,1.0,0.0,0.0,1.0,1.0
680479,1.8108520582183787,1.2733793865992145,1.5849202763271055,0.0,0.0,0.0,1.0,0.0
311724,79.32477442804507,0.0832631087713169,0.697406157974809,1.0,0.0,0.0,1.0,0.0
578283,17.763402480859977,4.3163235351549645,5.315805094329826,1.0,1.0,0.0,1.0,1.0
180115,6.33082231541051,0.6305086794916165,3.270093894406749,1.0,0.0,0.0,1.0,0.0
950798,0.4409131077266782,1.0199879341958065,0.7547939860965109,0.0,1.0,0.0,1.0,0.0
31296,6.275226512040307,2.0823089995093795,1.7781356775406376,1.0,0.0,0.0,0.0,0.0
724779,12.624714008050631,0.8814725688450936,0.6748247475713751,1.0,0.0,0.0,0.0,0.0
792453,6.149808871228472,3.480133313251947,0.910925596749064,1.0,0.0,0.0,0.0,0.0
952719,10.947782989890408,0.117216122156037,0.1399712545119195,1.0,1.0,0.0,1.0,0.0
436251,5.266093810147788,0.0802704446277288,2.052942490688081,1.0,0.0,0.0,1.0,0.0
527838,12.958683138941144,0.3103090957431161,0.3581801643065626,1.0,0.0,0.0,1.0,0.0
185226,45.90008629858063,0.4793253921318089,3.1528420330367397,1.0,1.0,0.0,0.0,0.0
94279,25.319382763394003,0.2195488050982322,0.2788644455810107,1.0,1.0,0.0,1.0,0.0
780473,9.04431173957614,2.521614246046971,0.3368898268088586,1.0,0.0,0.0,0.0,0.0
661615,33.84386566751574,0.0512440572468222,1.146477734012133,1.0,1.0,0.0,1.0,0.0
78200,48.69243143829259,6.7541393768569575,0.7894305028478897,1.0,0.0,0.0,0.0,0.0
544257,17.03248427211682,1.0154418476299665,0.2626921630500504,1.0,0.0,0.0,1.0,0.0
889465,7.146823148419504,1.3242709122558052,0.4076108625101027,1.0,0.0,0.0,1.0,0.0
494100,6.064003422770126,0.3598357713090845,1.3142310664573518,1.0,1.0,0.0,0.0,0.0
394811,29.17738034999821,0.1869468637946643,1.9868957399543037,1.0,1.0,0.0,1.0,0.0
307084,24.441299708221,3.5984498230579582,0.905746876122922,1.0,1.0,0.0,0.0,0.0
116614,16.34175135483978,3.501840246571707,1.2756902200693307,1.0,1.0,1.0,1.0,0.0
172779,31.140029515632936,0.696619741293635,2.475360131013342,1.0,1.0,0.0,0.0,0.0
253411,17.29404822694335,1.02075302838582,4.10633819703048,1.0,1.0,0.0,1.0,1.0
751062,30.701982248310973,0.0019579347813068,0.4330528482524851,1.0,1.0,0.0,1.0,0.0
258892,9.219483648671336,0.2197823061943796,0.5254390681735557,1.0,0.0,0.0,0.0,0.0
414141,55.50766595347405,1.0778032687696406,1.859566553793038,1.0,1.0,0.0,1.0,0.0
941463,16.889736332254277,7.464052205117161,1.6607846994814108,1.0,1.0,0.0,0.0,0.0
3760,1.2531260750806346,4.730564709950345,0.6451963413314618,0.0,0.0,0.0,1.0,0.0
755852,9.25322067656775,0.3833756728570426,1.848820834085064,1.0,0.0,0.0,1.0,0.0
709092,12.650738806634,3.416745405201051,1.476234431680211,1.0,0.0,0.0,0.0,0.0
671061,1.4453439154856442,4.187424973540797,0.4764420508586399,0.0,0.0,0.0,0.0,0.0
251539,16.346027287473863,4.562242925695046,0.2279841051391671,1.0,0.0,0.0,1.0,0.0
421900,1.8903229609333303,2.9163120963708278,1.1381731785420288,0.0,0.0,0.0,1.0,0.0
539173,13.463812786211529,0.9279192311392106,0.98701431798357,1.0,0.0,0.0,1.0,0.0
678565,57.46032011934187,1.4526848598249558,0.0828574430028646,1.0,0.0,0.0,1.0,0.0
728615,1.8853054729374892,4.978214920298332,4.286807850193364,0.0,0.0,0.0,1.0,1.0
178596,2.2793273615363017,98.02491561769432,0.7067348553365153,1.0,1.0,0.0,0.0,0.0
199018,6.925986016999529,0.037132908581797,4.520086430649776,1.0,0.0,1.0,1.0,0.0
547373,1.6581287169643129,0.1899372088463486,0.430357380605407,0.0,0.0,0.0,0.0,0.0
285713,11.82815418382371,0.0443785375181494,0.3795435615908707,1.0,0.0,1.0,1.0,0.0
744144,2.070858182040355,0.0218245929362986,0.2100538805301134,1.0,1.0,0.0,1.0,0.0
970684,1.2305038811878533,0.0302219974978504,3.522512974369806,0.0,0.0,0.0,1.0,0.0
659412,3.78202861364818,9.863741936390316,2.3493264884909766,1.0,1.0,0.0,0.0,0.0
632447,4.084988452699474,6.583306009550179,0.336845582945293,1.0,1.0,0.0,1.0,0.0
849581,6.405008830065813,0.7815055440920711,0.9773356398509212,1.0,0.0,0.0,1.0,0.0
520062,10.08244140874714,4.199701127348054,0.4794817709181594,1.0,0.0,0.0,0.0,0.0
339326,1.5681084643211458,2.417959713244001,4.039378400574702,0.0,1.0,0.0,0.0,0.0
477036,2.7473912052350955,1.7427626972599095,0.2698425510615739,1.0,0.0,0.0,1.0,0.0
747139,5.353388268483881,12.318282793881856,0.7623098519245303,1.0,0.0,0.0,1.0,0.0
513660,4.364686380176584,3.9730806324176937,2.056021738390273,1.0,1.0,1.0,1.0,0.0
963029,18.06601818075637,9.868832948505824,0.8747193180940726,1.0,0.0,0.0,0.0,0.0
89805,5.977160987751774,0.1811028447575784,0.0479501585778091,1.0,0.0,0.0,1.0,0.0
257551,6.66397249274224,1.1255650173923168,3.6118246079585377,1.0,0.0,0.0,1.0,0.0
947167,10.250920539763872,0.1229809502646449,1.4106406059240806,1.0,0.0,0.0,1.0,0.0
544211,6.147370331707659,7.470233871153125,0.8466063920520689,1.0,0.0,0.0,1.0,0.0
33390,12.225929570134747,6.687239604382623,0.1039323585901077,1.0,1.0,0.0,1.0,0.0
257111,3.564294375510303,8.702886734180924,0.8550403562739711,1.0,0.0,1.0,0.0,0.0
797120,50.67686015272064,1.3837550485306036,1.9787926306432,1.0,1.0,0.0,1.0,0.0
844676,5.75206376510392,2.1884011248776014,0.1175905468761961,1.0,0.0,0.0,0.0,0.0
775390,2.802400260383,0.1561684845134375,0.6394563020681282,1.0,0.0,0.0,1.0,0.0
820996,34.58622670860789,0.2017129695299854,0.5859973606855653,1.0,0.0,0.0,1.0,0.0
356378,9.641585486523514,0.7549516808421439,0.6458938962097409,1.0,0.0,0.0,0.0,0.0
818055,67.21618764497758,7.78564701020455,0.7788774260380442,1.0,1.0,0.0,0.0,0.0
46195,35.77272128584017,0.4895981686544488,0.2840846519492798,1.0,1.0,0.0,0.0,0.0
301482,8.511633484283465,0.5039155943608528,0.4345596634191568,1.0,0.0,0.0,0.0,0.0
763085,3.2661380417521197,10.499030323837374,3.2133796529875616,1.0,0.0,0.0,1.0,0.0
685114,16.431998461628154,8.48375861422525,1.76992121781721,1.0,1.0,0.0,1.0,0.0
20049,10.775359592618804,0.947546696658008,0.7662036040632233,1.0,0.0,0.0,1.0,0.0
681433,28.88527869221556,0.0654863453605953,1.3442931449453948,1.0,0.0,0.0,1.0,0.0
979058,24.87974944640774,0.3770813184770895,0.0620161411865111,1.0,0.0,0.0,1.0,0.0
628356,1.2147879505779708,0.0456536369058849,0.3843544340694054,0.0,0.0,0.0,1.0,0.0
531345,8.69050969402128,0.2766665990879588,1.2972347799653023,1.0,1.0,0.0,1.0,0.0
933190,2.6331595398455137,0.5390557782642453,6.182194613864112,1.0,0.0,1.0,1.0,0.0
271806,9.28709582833586,55.70168632656312,0.3011203767738749,1.0,0.0,0.0,1.0,1.0
26314,1.4113770851364955,0.67902944180152,3.640520884545486,0.0,1.0,0.0,0.0,0.0
54712,38.29720683510124,1.3603803389961024,0.4750019348608912,1.0,0.0,0.0,1.0,0.0
564217,14.944277095343438,0.516403357674313,2.1466970603092648,1.0,0.0,0.0,0.0,0.0
572843,3.88796150573942,0.2827514855198874,3.9467795346098766,1.0,0.0,0.0,1.0,0.0
700973,36.87502319328049,0.8135219095622435,1.174324823553111,1.0,0.0,0.0,0.0,0.0
770811,36.53848995510439,10.492027306427422,0.1676104857518417,1.0,0.0,0.0,0.0,0.0
590103,59.24594733916808,10.355198152433912,0.3039205821015188,1.0,0.0,0.0,0.0,0.0
817161,29.07411620679013,1.466063280644232,0.890784590478795,1.0,0.0,0.0,1.0,0.0
756066,2.615497436826321,22.58935833562729,2.1872057694009723,1.0,1.0,0.0,1.0,0.0
393118,12.595600823273324,2.9359925610888933,0.2970303223242259,1.0,0.0,0.0,0.0,0.0
82940,4.909541772838797,58.44101238583996,0.6387050652684002,1.0,1.0,0.0,0.0,0.0
83007,9.844278449319132,7.641154811106427,1.6541595932688968,1.0,0.0,0.0,1.0,0.0
530030,2.8715040171715174,3.2341650387685377,0.913636731681876,1.0,0.0,0.0,1.0,0.0
758774,4.342323394730788,0.3498628331118694,1.564727352740375,1.0,1.0,0.0,0.0,0.0
511606,84.12132624163523,2.2215381143240758,1.5255747046504764,1.0,0.0,0.0,1.0,0.0
781930,17.395798372353994,0.1328700661285823,0.1764558473038144,1.0,0.0,0.0,1.0,0.0
473062,6.036879633140637,0.9303194073027896,1.9236853313486957,1.0,1.0,0.0,0.0,0.0
432261,2.327910616260074,0.1368214690144329,1.29046236838324,1.0,0.0,0.0,1.0,0.0
313888,0.3987577856324241,0.0594101012041588,3.166061301536433,0.0,0.0,1.0,1.0,0.0
616845,1.123902714307233,2.28917355600645,1.1859987842136224,0.0,0.0,1.0,0.0,0.0
893350,4.444462616165684,0.1543251105050558,0.2387043472702736,1.0,1.0,0.0,1.0,0.0
298825,10.853451988475229,5.5647889234921175,0.1237225980450385,1.0,0.0,0.0,1.0,0.0
685444,6.827360383196698,0.2447937638304472,2.0475935696216467,1.0,1.0,0.0,1.0,0.0
937261,8.920641735195574,1.4335297128649882,2.839538596240313,1.0,1.0,1.0,1.0,0.0
907422,2.961868990837216,0.4984886454924846,0.595693307976191,1.0,0.0,0.0,0.0,0.0
641219,32.900714012796044,0.0329918291642628,8.771618149503842,1.0,1.0,0.0,1.0,1.0
509859,7.466896951888294,0.1477674733004258,0.5684233369801635,1.0,1.0,0.0,0.0,0.0
139932,2.453587520242273,2.175368521648834,0.778373713669269,1.0,1.0,0.0,0.0,0.0
313763,2.308997410811325,2.413079743820181,0.1691133875257032,1.0,1.0,0.0,1.0,0.0
72190,12.333474064063568,0.8035891800799811,1.4676532610742254,1.0,0.0,0.0,1.0,0.0
46795,3.411890207211633,2.396031625736509,1.0004303731857485,1.0,0.0,0.0,0.0,0.0
710315,2.136844610351816,24.40271520917454,0.0697987442118763,1.0,0.0,0.0,0.0,0.0
280354,71.43724953569165,1.3881604596009336,0.5406345696036428,1.0,0.0,1.0,1.0,0.0
145455,21.03499845366589,2.07204867253006,3.036700872844431,1.0,1.0,0.0,0.0,0.0
717007,53.013867395973904,0.0476827800550441,0.2802515542714512,1.0,0.0,0.0,0.0,0.0
573893,8.908303477205425,0.05366057196866,4.216677393892868,1.0,0.0,0.0,1.0,1.0
172291,30.20284461214297,65.24783125160273,2.9453672744655464,1.0,0.0,0.0,0.0,0.0
899749,6.894087685581054,0.6352017525099783,0.315662073485134,1.0,0.0,0.0,0.0,0.0
435915,2.973750037022289,2.730784658480367,0.0766765694251531,1.0,0.0,0.0,0.0,0.0
46891,0.4721790403360988,16.18803163161242,0.7202627969170012,0.0,0.0,0.0,1.0,0.0
677419,5.353042311552767,6.798506039330058,0.379765625405755,1.0,0.0,1.0,0.0,0.0
795979,2.778922328978424,3.613564742102055,1.4120294780080322,1.0,0.0,0.0,1.0,0.0
49386,20.763906378301204,0.1286614001866841,1.4160534371894022,1.0,1.0,0.0,1.0,0.0
511766,0.3901112309759085,0.21172985813404,0.9275818589733426,0.0,0.0,0.0,0.0,0.0
742905,2.6594865680187727,4.699613490973293,0.7824594403065885,1.0,0.0,0.0,1.0,0.0
109427,18.88659455775189,0.4745934159373616,2.1021484333539613,1.0,0.0,1.0,1.0,0.0
884093,2.6919424297940298,1.325817505520285,0.3716670139182767,1.0,0.0,0.0,0.0,0.0
503058,1.9213737045653048,1.7927614517205646,0.4095265443666422,1.0,0.0,0.0,1.0,0.0
415976,25.31591487520761,3.024375698927819,1.5410515068528834,1.0,0.0,0.0,1.0,0.0
30285,4.80130072531367,0.4945986028282817,6.545918522179004,1.0,0.0,0.0,0.0,0.0
524992,38.05288184233143,1.316720618897082,0.8856012489591187,1.0,0.0,0.0,1.0,0.0
797688,56.023172122275376,0.1354169342186005,0.8676228636897287,1.0,1.0,1.0,1.0,0.0
859419,3.4523879644605544,0.3231497117520777,0.2104867348968171,1.0,0.0,0.0,1.0,0.0
554610,10.044012292068572,0.1670250834747701,0.5927081124285394,1.0,1.0,0.0,0.0,0.0
825409,13.643497456386864,0.424712511792658,2.4559981393830097,1.0,0.0,0.0,1.0,0.0
371049,52.45834946680449,395.3431983102434,0.1716807666617305,1.0,0.0,1.0,1.0,0.0
84339,20.86555424928885,0.0426994164454973,1.6355571972411391,1.0,0.0,0.0,1.0,0.0
402588,6.930464747287825,7.026998135182786,0.278348926390846,1.0,0.0,0.0,1.0,0.0
56111,10.160891360430158,0.7859008255002485,0.763395885373176,1.0,0.0,0.0,0.0,0.0
618195,79.33079446785264,2.011702721771496,4.408411263125874,1.0,0.0,0.0,1.0,1.0
765416,10.935328563644164,0.0098647230236675,3.1536795840986667,1.0,0.0,0.0,1.0,0.0
993904,5.811729239592405,0.3378965913286855,1.1256433911183383,1.0,0.0,0.0,0.0,0.0
445459,24.004952018497544,0.6997155612403109,0.6670074337309988,1.0,0.0,0.0,1.0,0.0
612353,3.972377996765903,1.4281892934263083,0.1541468178290547,1.0,0.0,0.0,0.0,0.0
90763,10.212708252725903,0.0221492626161246,0.2451992348896343,1.0,0.0,0.0,1.0,0.0
479484,10.21913837283851,0.1742601140862576,0.3962560296439871,1.0,0.0,0.0,1.0,0.0
136289,5.329730448852283,1.1817341892614508,0.987615220591316,1.0,0.0,0.0,1.0,0.0
786308,16.37426641760583,0.2436972518935939,1.7331820081543472,1.0,1.0,0.0,0.0,0.0
136624,5.823488019662493,20.02801023607844,4.728907476760074,1.0,0.0,0.0,0.0,0.0
778058,56.1985389827177,15.000067227005998,1.4308224833905407,1.0,0.0,0.0,1.0,0.0
912854,1.697348916852141,4.993665270176973,0.0969957840420857,0.0,1.0,1.0,1.0,0.0
117275,2.2930181021169034,0.4438712122359522,1.523825094711555,1.0,0.0,0.0,0.0,0.0
618192,20.73243270887292,1.7827197189114274,0.1445729237504385,1.0,0.0,0.0,0.0,0.0
492183,0.6962746545460762,27.979754574050386,0.4317504665016732,0.0,1.0,0.0,0.0,0.0
514997,14.577550338018524,0.5825212141212968,1.8548513825526365,1.0,0.0,0.0,1.0,0.0
280086,22.11622244701625,2.6234688955910634,1.906166499220317,1.0,0.0,1.0,1.0,0.0
90229,9.46886670714421,0.1895566404778658,0.6723392520813493,1.0,0.0,0.0,1.0,0.0
876431,1.0929000175343888,0.7796936420611861,0.7015041016773579,0.0,0.0,0.0,1.0,0.0
327951,2.614180882084143,3.697181558086682,14.573679754992574,1.0,0.0,0.0,1.0,1.0
51714,5.57489883270754,0.4336046721972252,2.500956025569388,1.0,0.0,0.0,1.0,0.0
648231,0.7373997569939188,1.9574943110883496,0.3002481149210584,0.0,0.0,0.0,1.0,0.0
773704,16.856746593740336,1.7424748747027317,1.2773066781679767,1.0,0.0,0.0,1.0,0.0
119672,110.5202359285836,0.1924169138722573,0.6814699464101202,1.0,0.0,0.0,1.0,1.0
844184,8.298977526476282,3.0950364309374394,2.216508717868314,1.0,1.0,0.0,1.0,0.0
137912,13.162224160697347,18.809069570424832,2.4166843020615403,1.0,1.0,0.0,1.0,0.0
872411,14.52974584685496,4.613521002158498,2.511747066461371,1.0,1.0,0.0,1.0,0.0
700249,3.9186475415172506,0.4743063768732342,0.8635079310647388,1.0,0.0,0.0,1.0,0.0
950252,163.3405289450593,4.388146043279078,0.0555370266603366,1.0,0.0,0.0,1.0,1.0
119943,28.3415268405785,10.182254547069332,0.6022289090023577,1.0,1.0,0.0,1.0,0.0
196635,34.37971449644834,2.870733711386835,0.160628127850842,1.0,0.0,0.0,1.0,0.0
402307,3.629137190736593,0.0517826959469141,11.285042902423744,1.0,1.0,0.0,1.0,1.0
433357,1.6026424471786576,2.905895711450907,1.4983192432738626,0.0,0.0,0.0,0.0,0.0
769577,24.5556081987672,0.1891591408836589,0.5348905902264904,1.0,0.0,0.0,1.0,0.0
117729,19.05212774062859,13.565922600062192,0.3357022282982256,1.0,1.0,0.0,1.0,0.0
97342,95.86890958688778,27.361062453812327,0.5206431438698675,1.0,1.0,0.0,1.0,0.0
729799,10.90724427126293,0.9905684238141724,0.4973912691962123,1.0,0.0,0.0,1.0,0.0
689796,64.35812177971233,0.426010966240109,0.301317129893173,1.0,1.0,0.0,0.0,0.0
968759,1.143604069606196,0.8431223198183291,1.2680859775489035,0.0,0.0,0.0,1.0,0.0
767240,0.7171929027409435,1.448488047811374,0.2149266781722342,0.0,0.0,1.0,0.0,0.0
555419,8.615935159916326,0.2712871782321311,0.7397012889506803,1.0,1.0,0.0,1.0,0.0
286389,11.737647179126895,0.1348627469187025,1.69758697858512,1.0,0.0,1.0,0.0,0.0
969607,6.06003975089157,2.487658892503731,0.8241554209726307,1.0,1.0,0.0,0.0,0.0
887221,49.074680838235125,0.4476636514664897,8.464622328276917,1.0,1.0,0.0,1.0,1.0
980183,11.012757509203036,13.385528700660538,9.744908677695658,1.0,1.0,0.0,1.0,1.0
506644,1.9531304628633652,0.0952351186988702,2.296221208581499,1.0,0.0,1.0,0.0,0.0
51077,8.989516123469697,2.9182951276273883,0.7927976613893652,1.0,0.0,0.0,1.0,0.0
867862,51.24717037983695,20.019691784775123,5.809656526596528,1.0,1.0,0.0,1.0,1.0
976266,7.895866692850982,0.0964099145746913,3.8875313338683912,1.0,1.0,0.0,1.0,0.0
547790,38.59072190510189,0.0199072086534516,2.034950438778063,1.0,0.0,0.0,1.0,0.0
476195,1.1150336806428132,0.3141456872290603,1.1461051537657343,0.0,0.0,1.0,0.0,0.0
791198,5.706689502031469,3.6965144186276016,0.6621311027151128,1.0,0.0,1.0,1.0,0.0
697438,9.500547160995758,1.7610154298305378,0.9932771967066704,1.0,0.0,0.0,1.0,0.0
880106,7.797133919280592,5.137041325832896,0.3317309489823388,1.0,1.0,0.0,0.0,0.0
353735,0.301607086583206,0.1443492420486537,1.1067377410071375,0.0,0.0,0.0,1.0,0.0
571448,11.192622078563945,2.807887599401127,0.1443843282213656,1.0,1.0,0.0,0.0,0.0
111136,4.324575986271467,2.4353148436096683,0.6498066478669374,1.0,0.0,0.0,0.0,0.0
633211,22.07063734377328,3.852792638619972,1.527941383121299,1.0,0.0,0.0,0.0,0.0
63300,3.619532617446137,5.5921329944582565,0.4778893626174368,1.0,1.0,0.0,1.0,0.0
604374,1.4799634009737082,3.1591062935380223,0.467215398789143,0.0,0.0,0.0,1.0,0.0
650400,26.22558996316613,1.2848738210630548,0.2263285531220625,1.0,0.0,0.0,1.0,0.0
833255,22.279616689698337,9.77232236129735,3.7988756349000337,1.0,0.0,0.0,1.0,0.0
143836,5.951574750133169,0.0944754786388832,0.9376273382054412,1.0,1.0,0.0,1.0,0.0
764099,1.5257428706898537,0.0901745950653918,0.6070642107479757,0.0,0.0,0.0,1.0,0.0
953356,27.134688990923834,0.3569388928519805,0.5900123303577067,1.0,1.0,0.0,1.0,0.0
868994,3.324219877094934,0.002574868329626,1.7034277558184383,1.0,0.0,0.0,0.0,0.0
815953,72.92980692064069,1.3586194067641792,0.4710615350593823,1.0,1.0,0.0,0.0,0.0
130471,70.12484168866698,0.4194905967209713,0.5164675132218272,1.0,1.0,0.0,1.0,0.0
19379,27.585660908218188,0.8238405368628935,0.8493607264831455,1.0,1.0,0.0,1.0,0.0
212717,12.628762506769196,37.63606346970022,0.6243341436642413,1.0,1.0,1.0,1.0,0.0
530278,12.324284860951588,0.2382786393438644,1.5844957555878545,1.0,0.0,0.0,1.0,0.0
166637,27.206134142597698,0.6240722211201841,0.1183840224459395,1.0,0.0,0.0,1.0,0.0
913186,4.415703063364637,3.2740342331727,1.715761171295327,1.0,1.0,0.0,1.0,0.0
946472,21.66312434036025,0.4232218040278683,0.3082809234609045,1.0,1.0,0.0,1.0,0.0
178850,9.935345854942945,1.1694198095969066,0.7213700989605261,1.0,0.0,1.0,1.0,0.0
968893,12.353405254503132,1.2553994150062775,0.7067708529556017,1.0,0.0,0.0,1.0,0.0
292773,0.3117531848032885,4.015706944668653,0.5207361039610717,0.0,0.0,0.0,1.0,0.0
346404,27.009495216478705,15.259459743746032,1.160145309520173,1.0,0.0,0.0,0.0,0.0
860246,14.223689190519808,1.4717290994438896,0.6190659457403436,1.0,1.0,0.0,1.0,0.0
480322,114.44666964065992,0.3828931866561457,0.3197066017223609,1.0,0.0,0.0,1.0,1.0
788953,0.1742647980755892,1.0491752073786316,8.468027671584034,0.0,0.0,0.0,1.0,1.0
118890,25.64278539872032,0.5263340791816862,1.465275568365854,1.0,0.0,1.0,0.0,0.0
51771,1.484507151849111,1.0367202440590964,0.9223872786232676,0.0,1.0,0.0,1.0,0.0
133770,5.725143888500224,5.333677622496142,0.2951656776888866,1.0,0.0,0.0,0.0,0.0
708898,5.983077635424847,0.0419799013878527,0.6489502669449968,1.0,0.0,0.0,1.0,0.0
520498,0.97283290086678,0.9342337084929132,1.047661562091553,0.0,1.0,0.0,1.0,0.0
275765,88.79660995246647,3.857658329832258,0.932611391011342,1.0,0.0,0.0,1.0,0.0
414076,10.225487242914316,5.439366654406684,1.1783513166333466,1.0,0.0,0.0,1.0,0.0
867387,6.362260413439183,0.421387775315339,0.3534811991085788,1.0,1.0,0.0,0.0,0.0
666805,6.770560228709076,1.2208757734339275,0.9416335877227568,1.0,0.0,0.0,1.0,0.0
514885,32.18979298143921,0.1008887443087701,2.611785493160989,1.0,1.0,0.0,0.0,0.0
579792,0.8810925519141539,1.8063211449962495,0.4131096149050797,0.0,0.0,0.0,0.0,0.0
361895,19.24610484380885,1.0980565540122524,0.2041445412607073,1.0,0.0,0.0,0.0,0.0
414145,22.011896187032058,0.1244927071206496,3.0601939520915424,1.0,0.0,0.0,0.0,0.0
122477,4.388003054512839,0.0133225328634534,0.4267706520422218,1.0,0.0,0.0,1.0,0.0
968857,8.784237871299716,0.4806366637941449,0.7027058893101865,1.0,1.0,0.0,1.0,0.0
197499,17.36791396249825,3.4964694156668368,1.5963386843364888,1.0,0.0,0.0,1.0,0.0
175488,24.36110108739698,1.226284763905754,0.5796511836565154,1.0,0.0,0.0,0.0,0.0
542935,2.205042946371319,7.798971103533231,0.6135119669726818,1.0,1.0,0.0,1.0,0.0
59501,0.7664358271832298,4.437129762697301,10.053315319865154,0.0,0.0,1.0,1.0,0.0
723476,48.75411030850208,14.61829839011695,4.836273747239583,1.0,0.0,0.0,0.0,0.0
628663,1.0381888595615945,12.8681574561658,0.8623516016655768,0.0,0.0,0.0,1.0,0.0
76651,142.23758993687846,1.9885658361016687,16.59640652967783,1.0,1.0,1.0,0.0,0.0
938591,7.517951072766364,0.1729935954080932,7.761841360914052,1.0,0.0,0.0,1.0,1.0
467369,21.942024919543044,4.288523143722981,3.321621180204568,1.0,0.0,0.0,1.0,0.0
905111,0.4719376799496489,0.614127895772647,0.1618231649606692,0.0,0.0,0.0,0.0,0.0
679569,3.066109155428446,5.992925026084244,1.3206060701692175,1.0,1.0,0.0,1.0,0.0
77394,32.699893493463016,1.619915511186602,0.5471980694468624,1.0,1.0,0.0,1.0,0.0
157267,36.94421948740424,4.466454307645748,2.0407204414490634,1.0,0.0,0.0,1.0,0.0
722362,5.742271435650694,0.2163551774930932,1.285466460561271,1.0,1.0,0.0,0.0,0.0
781671,3.695671998301069,0.1402475453732788,0.0397033197498973,1.0,1.0,0.0,1.0,0.0
450797,27.15005226614064,0.140114446082557,1.5956051238333389,1.0,1.0,0.0,1.0,0.0
312646,1.8093430724913988,0.0225190023761642,0.5683234715632214,0.0,1.0,0.0,1.0,0.0
542342,71.1630298220347,0.6388376510200008,0.4664184975626042,1.0,0.0,0.0,1.0,0.0
50903,214.79716904626687,0.0744075953606582,1.0460025028225992,1.0,0.0,1.0,1.0,0.0
451527,1.289390332200018,13.028794420955668,0.2259322223982685,0.0,1.0,0.0,1.0,0.0
815613,7.589399764020219,0.8566917349437606,1.208265108126667,1.0,0.0,0.0,0.0,0.0
905054,8.139467291287108,0.1471903237188296,0.5177756457923984,1.0,0.0,0.0,1.0,0.0
169277,19.430827599367348,0.0561779386446607,1.286809007809312,1.0,1.0,0.0,1.0,0.0
451260,1.36702191964314,1.2381565139711008,0.6154075112442884,0.0,0.0,1.0,0.0,0.0
884753,20.96733250019612,0.0764509043020242,0.3786927183910215,1.0,0.0,0.0,1.0,0.0
867490,6.662144098363762,0.2125092069676692,0.2245435348111634,1.0,1.0,0.0,1.0,0.0
461610,2.254503018283722,7.910406218841444,0.1045275903310431,1.0,0.0,1.0,1.0,0.0
365770,12.563442250294136,2.327910332969516,1.6579482147568834,1.0,0.0,1.0,1.0,0.0
69612,11.594038773834,16.38514482494051,5.736250676227474,1.0,1.0,0.0,1.0,1.0
833261,5.53118444943295,0.1180338154788826,3.515299155927659,1.0,0.0,0.0,1.0,0.0
588309,5.903322548194443,0.9532810476111144,4.242226160963437,1.0,1.0,0.0,1.0,1.0
118948,10.538376992154486,1.1769993158838965,1.695184723169617,1.0,0.0,0.0,1.0,0.0
664685,12.260605983811818,0.7817426128283579,0.9735035146943588,1.0,0.0,0.0,1.0,0.0
518412,4.051002759850003,0.4251874823718784,0.3850102978938381,1.0,0.0,0.0,1.0,0.0
741624,3.87650422742414,3.22730637121886,0.3257257000460296,1.0,0.0,0.0,0.0,0.0
920112,3.166553985856524,3.0975599729883005,0.1754943519492851,1.0,0.0,0.0,1.0,0.0
231818,4.2309708480537935,0.6323697620659221,3.4203472370120847,1.0,0.0,0.0,0.0,0.0
520104,51.62523525055094,0.3828805832166524,0.8252760816034388,1.0,0.0,0.0,1.0,0.0
398737,48.21250144257537,0.7572615481606978,2.5439603700331577,1.0,1.0,0.0,0.0,0.0
283868,0.2256971326721028,34.47604612991929,8.996389877202276,0.0,0.0,0.0,0.0,1.0
422153,4.364989314953741,7.578734260657287,1.2449057544823832,1.0,1.0,0.0,1.0,0.0
461073,4.480164113874419,1.0210365056239368,0.4049308205658734,1.0,0.0,1.0,0.0,0.0
